>>Fatty acid metabolism_KEGG
HK2	1.2068779015
ALDOB	-5.086835823
ALDOB	-3.130785219
HK3	-2.6402886922
PFKFB1	-3.1199144742
FBP1	-3.440364106
GCK	-2.3894049184
ALDOB	-2.9217287567
ALDOB	-3.287454364
PFKFB4	1.467593189
PFKFB2	1.2950959079
ALDOA	1.8838964421
ALDOB	-1.8357984189
>>Porphyrin and chlorophyll metabolism_KEGG
CP	-2.8896876229
BLVRA	1.3380998399
UGT1A4	-2.933312687
CP	-2.7695362904
UGT1A6	-3.228463955
UGT2B4	-2.291528208
UGT1A4	-3.0044645337
UGT2B15	-3.4761516882
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1330927592
CP	-2.2405515399
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1909149085
UGT2B15	-3.3529678899
UGT2B15	-1.3339110737
UGT1A8 /// UGT1A9	-3.4465974545
CP	-2.6622071146
UGT2B4	-1.6508680068
UGT1A6	-0.9858403418
>>Urea cycle and metabolism of amino groups_KEGG
GAMT /// UTRN	-2.1385934542
CKB	1.4634779412
PYCR1	2.8175138237
CKMT1B /// CKMT1A	1.4230681688
ARG2	0.900677982
ASL	-1.7584569964
CPS1	-3.29256084
GAMT	-2.1448910227
ARG1	-3.449466946
ASS1	-2.4169494368
OTC	-3.9722033422
CPS1	-3.4034935132
NAGS	-1.7991429869
ARG1	-1.6778824055
ARG1	-1.4914830393
ARG1	-1.9014911649
CPS1	0.5507203057
>>Jak-STAT signaling pathway_KEGG
CDC25A	2.3974125234
PTPRD	-1.5574899832
PTPRK	-0.6147599768
DUSP1	-2.3274642634
DUSP1	-2.1495569207
DUSP4	2.1258487326
CDC25A	1.6270894415
CDC25C	2.9902823861
DUSP9	3.1438576493
PTPRR	1.5229825978
CDC25C	3.0705348796
RP6-213H19.1	1.2407117456
PTPDC1	2.339489634
PTPRM	-0.3315707678
PTPDC1	1.7103660045
>>Pentose and glucuronate interconversions_KEGG
UCHL1	1.719534827
UGT1A4	-2.933312687
UGT1A6	-3.228463955
UGT2B4	-2.291528208
UGT1A4	-3.0044645337
UGT2B15	-3.4761516882
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1330927592
UGT1A10 /// UGT1A8 /// UGT1A7 /// UGT1A6 /// UGT1A5 /// UGT1A9 /// UGT1A4 /// UGT1A1 /// UGT1A3	-3.1909149085
UGT2B15	-3.3529678899
UGT2B15	-1.3339110737
DCXR	-2.5469007294
UGT1A8 /// UGT1A9	-3.4465974545
UGT2B4	-1.6508680068
UGT1A6	-0.9858403418
>>1- and 2-Methylnaphthalene degradation_KEGG
ADH1A /// ADH1B /// ADH1C	-4.5090251774
ADH6	-2.435684346
ADH1A	-3.9147765851
ADH1B	-3.2167147273
ADH1B	-2.9329527
ADH1A /// ADH1B /// ADH1C	-5.1142012094
ADH6	-2.8783542518
ADH4	-4.2219348359
ADHFE1	-2.1110077535
ADH4	-2.505593216
ADH4	-5.0107540221
ADH4	-2.0052225001
>>Inositol metabolism_KEGG
ALDOA	1.5872088138
ALDH6A1	-3.2855175466
ALDH6A1	-2.2453496424
ALDOB	-5.086835823
ALDOB	-3.130785219
ALDOB	-2.9217287567
ALDOB	-3.287454364
ALDH6A1	-2.3692340017
ALDH6A1	-1.9126014672
ALDH6A1	-2.4733818376
ALDOA	1.8838964421
ALDOB	-1.8357984189
>>Glycan structures - biosynthesis 1_KEGG
HS3ST1	2.4950078791
HS3ST1	1.2929188791
ST3GAL1	-1.6875361484
MGAT5	1.2229369766
B3GAT1	-2.5762494041
HS3ST3A1	-1.6466687605
MAN1A1	-1.324368213
WBSCR17	-0.3319368313
ST3GAL3	-1.331892252
HS3ST3B1	-2.3482215586
ST3GAL3	1.3108323915
>>Pantothenate and CoA biosynthesis_KEGG
DPYD	-2.2341348641
DPYS	-2.8409686296
BCAT1	1.4513616805
BCAT1	2.7254396775
UPB1	-3.8581045956
UPB1	-1.5551606541
UPB1	-4.2250940851
UPB1	-3.4896994241
PANK1	-1.9588435469
DPYS	-1.9558265456
>>Alkaloid biosynthesis I_KEGG
TAT	-4.2703195743
GOT1	-2.7866204522
DDC	-1.5019811116
TAT	-3.470133376
DDC	-0.5185191342
TAT	-3.0523751649
DDC	-2.1649360753
>>Sulfur metabolism_KEGG
PAPSS2	-1.9060358743
SULT2A1	-3.2729959899
SULT2A1	-2.746521502
SULT1A2	-1.8266165531
SULT1E1	-2.7899028642
SULT1E1	-2.535993778
PAPSS2	-2.8643559264
>>Apoptosis_KEGG_GenMAPP
FAS	-1.5341286846
NGFR	-2.9429569386
BCL2L1	1.8136911301
CASP2	2.3354289293
BCL2L1	1.4232521212
>>Styrene degradation_KEGG
FAH	-1.824110786
HGD /// LOC642252	-2.1258431434
GSTZ1	-3.0640789365
HGD /// LOC642252	-1.8225904531
HGD /// LOC642252	-1.5912325367
>>Novobiocin biosynthesis_KEGG
TAT	-4.2703195743
GOT1	-2.7866204522
TAT	-3.470133376
TAT	-3.0523751649
>>Parkinson's disease_KEGG
UBE2S /// LOC651816	2.0509450376
PAK3 /// UBE2C	2.8335639167
UBE2G2	0.9949119399
UBE2D1	-1.6089596438
>>Ubiquitin mediated proteolysis_KEGG
UBE2S /// LOC651816	2.0509450376
PAK3 /// UBE2C	2.8335639167
UBE2G2	0.9949119399
UBE2D1	-1.6089596438
>>N-Glycan biosynthesis_KEGG
MGAT5	1.2229369766
MAN1A1	-1.324368213
>>Aminoacyl-tRNA biosynthesis_KEGG
IARS	0.7604787128
>>ATP synthesis_KEGG
ATP5A1	-1.7835598292
>>Flagellar assembly_KEGG
ATP5A1	-1.7835598292
>>Oxidative phosphorylation_KEGG
ATP5A1	-1.7835598292
>>Photosynthesis_KEGG
ATP5A1	-1.7835598292
>>Type III secretion system_KEGG
ATP5A1	-1.7835598292
>>Neurodegenerative Disorders_KEGG
>>Ubiquinone biosynthesis_KEGG
